,date,OMI1,OMI2,phase,phase_angle,magnitude,coarse_phase,category
24118,2006-01-13,1.33886,0.01849,3.0,90.79121911197224,1.3389877,P1234,Ambiguous
24119,2006-01-14,1.1822,0.32658,3.0,105.44269040427508,1.2264792,P1234,Ambiguous
24120,2006-01-15,1.00046,0.66022,3.0,123.42147605531008,1.1986704,P1234,Ambiguous
24121,2006-01-16,0.79759,1.00548,4.0,141.577035672237,1.2834095,P1234,Ambiguous
24122,2006-01-17,0.57637,1.34644,4.0,156.82570609783613,1.464617,P1234,Ambiguous
24123,2006-01-18,0.33861,1.66603,4.0,168.5114806290136,1.7000921,P1234,Ambiguous
24124,2006-01-19,0.08558,1.94689,4.0,177.48305333229777,1.94877,P1234,Ambiguous
24125,2006-01-20,-0.18108,2.17235,5.0,184.7649731720276,2.179884,P5678,P5678
24126,2006-01-21,-0.45829,2.32753,5.0,191.1390300394843,2.3722196,P5678,P5678
24127,2006-01-22,-0.74049,2.40059,5.0,197.14298903156103,2.5122018,P5678,P5678
24128,2006-01-23,-1.01915,2.38404,5.0,203.1461571801234,2.5927424,P5678,P5678
24129,2006-01-24,-1.28322,2.27595,5.0,209.41505625550025,2.6127768,P5678,P5678
24130,2006-01-25,-1.52081,2.08045,5.0,216.16682256874344,2.57704,P5678,P5678
24131,2006-01-26,-1.72156,1.80735,5.0,223.6073782209141,2.4960535,P5678,P5678
24132,2006-01-27,-1.87872,1.47072,6.0,231.945064074157,2.3859184,P5678,P5678
24133,2006-01-28,-1.99015,1.08698,6.0,241.35751837534343,2.2676468,P5678,P5678
24134,2006-01-29,-2.0579,0.67319,6.0,251.8857988869397,2.1652107,P5678,P5678
24135,2006-01-30,-2.08684,0.24588,6.0,263.2801593807569,2.1012752,P5678,P5678
24136,2006-01-31,-2.08303,-0.17958,7.0,274.9273406114593,2.0907567,P5678,P5678
24137,2006-02-01,-2.05229,-0.58928,7.0,286.0205144674101,2.1352155,P5678,P5678
24138,2006-02-02,-1.99923,-0.9709,7.0,295.9029236322507,2.2225137,P5678,P5678
24139,2006-02-03,-1.92686,-1.31388,7.0,304.2891466972554,2.3321812,P5678,P5678
24140,2006-02-04,-1.83657,-1.6096,7.0,311.2318549014341,2.4420896,P5678,P5678
24141,2006-02-05,-1.72852,-1.85149,8.0,316.9672830538607,2.5329423,P5678,P5678
24142,2006-02-06,-1.6022,-2.03515,8.0,321.7879206188753,2.5901506,P5678,P5678
24143,2006-02-07,-1.45713,-2.15834,8.0,325.9760818889172,2.604162,P5678,P5678
24144,2006-02-08,-1.29347,-2.22096,8.0,329.7838077689863,2.5701611,P5678,Ambiguous
24145,2006-02-09,-1.11242,-2.22491,8.0,333.43566988216537,2.4875093,P5678,Ambiguous
24146,2006-02-10,-0.91625,-2.17411,8.0,337.14765092701964,2.3592939,P5678,Ambiguous
24147,2006-02-11,-0.70795,-2.07435,8.0,341.1558616131481,2.1918306,P5678,Ambiguous
24148,2006-02-12,-0.49064,-1.93328,8.0,345.7597606305175,1.9945674,P5678,Ambiguous
24149,2006-02-13,-0.26697,-1.76003,8.0,351.3748436378684,1.7801626,P5678,Ambiguous
24150,2006-02-14,-0.03884,-1.5648,8.0,358.5781497701241,1.565282,P5678,Ambiguous
24151,2006-02-15,0.19228,-1.35815,1.0,8.058093753094369,1.3716935,P1234,P1234
24152,2006-02-16,0.42482,-1.15021,1.0,20.271267937867208,1.2261546,P1234,P1234
24153,2006-02-17,0.65636,-0.95002,1.0,34.64023495889862,1.1547062,P1234,P1234
24154,2006-02-18,0.88308,-0.76486,2.0,49.10325812496967,1.168264,P1234,P1234
24155,2006-02-19,1.09959,-0.59989,2.0,61.38497706547818,1.2525837,P1234,P1234
24156,2006-02-20,1.29902,-0.45789,2.0,70.5830166873865,1.3773584,P1234,P1234
24157,2006-02-21,1.47353,-0.33931,2.0,77.03253461575659,1.512092,P1234,P1234
24158,2006-02-22,1.61482,-0.24257,2.0,81.45719371116702,1.6329372,P1234,P1234
24159,2006-02-23,1.71488,-0.16461,2.0,84.51702135230859,1.7227622,P1234,Ambiguous
24160,2006-02-24,1.7666,-0.10164,2.0,86.70716059963512,1.7695215,P1234,Ambiguous
24161,2006-02-25,1.76449,-0.04997,2.0,88.37782868372481,1.7651974,P1234,Ambiguous
24162,2006-02-26,1.70524,-0.00665,2.0,89.77656224210254,1.705253,P1234,Ambiguous
24163,2006-02-27,1.5883,0.03013,3.0,91.08676874869576,1.5885859,P1234,Ambiguous
24164,2006-02-28,1.41632,0.06105,3.0,92.46818753271909,1.4176351,P1234,Ambiguous
24440,2006-12-01,-0.34063,-0.08899,7.0,284.6413454956472,0.3520625,NonMJO,NonMJO
24441,2006-12-02,-0.42995,-0.05198,7.0,276.89347674559787,0.4330807,NonMJO,NonMJO
24442,2006-12-03,-0.51156,-0.02807,7.0,273.1407485377168,0.5123296,NonMJO,NonMJO
24443,2006-12-04,-0.58399,-0.02132,7.0,272.09079566835084,0.584379,NonMJO,NonMJO
24444,2006-12-05,-0.64475,-0.03476,7.0,273.0859636995445,0.6456863,NonMJO,NonMJO
24445,2006-12-06,-0.69045,-0.06999,7.0,275.78822530631203,0.6939884,NonMJO,NonMJO
24446,2006-12-07,-0.71716,-0.12704,7.0,280.0453480750686,0.7283252,NonMJO,NonMJO
24447,2006-12-08,-0.72086,-0.20422,7.0,285.8174526334828,0.7492296,NonMJO,NonMJO
24448,2006-12-09,-0.69788,-0.29831,7.0,293.1443685516414,0.7589633,NonMJO,NonMJO
24449,2006-12-10,-0.64524,-0.40462,7.0,302.0911870230607,0.7616115,NonMJO,Ambiguous
24450,2006-12-11,-0.56099,-0.51714,7.0,312.67093399842963,0.7629833,NonMJO,Ambiguous
24451,2006-12-12,-0.44435,-0.62875,8.0,324.7503991188373,0.7699178,NonMJO,Ambiguous
24452,2006-12-13,-0.29595,-0.7315,8.0,337.972747021273,0.7890999,NonMJO,Ambiguous
24453,2006-12-14,-0.11792,-0.81688,8.0,351.785859812071,0.8253472,NonMJO,Ambiguous
24454,2006-12-15,0.08608,-0.87636,1.0,5.609852612359447,0.8805774,NonMJO,Ambiguous
24455,2006-12-16,0.3108,-0.90181,1.0,19.016011211337457,0.9538647,NonMJO,Ambiguous
24456,2006-12-17,0.54948,-0.88605,1.0,31.804937923534027,1.0425991,P1234,P1234
24457,2006-12-18,0.79403,-0.82333,1.0,43.962146506698616,1.1438339,P1234,P1234
24458,2006-12-19,1.03515,-0.70979,2.0,55.56203257753705,1.2551244,P1234,P1234
24459,2006-12-20,1.26268,-0.54379,2.0,66.70022661069572,1.3747976,P1234,P1234
24460,2006-12-21,1.46584,-0.32615,2.0,77.45600430730168,1.501686,P1234,P1234
24461,2006-12-22,1.63362,-0.06039,2.0,87.8829120129861,1.6347358,P1234,P1234
24462,2006-12-23,1.75523,0.24725,3.0,98.01819756991442,1.7725588,P1234,P1234
24463,2006-12-24,1.82054,0.58774,3.0,107.8920656420803,1.9130614,P1234,P1234
24464,2006-12-25,1.82067,0.94929,3.0,117.53735468911596,2.0532877,P1234,Ambiguous
24465,2006-12-26,1.7487,1.31751,3.0,126.99519383907192,2.1894712,P1234,Ambiguous
24466,2006-12-27,1.60058,1.67553,4.0,136.3105694579807,2.3171656,P1234,Ambiguous
24467,2006-12-28,1.37632,2.00457,4.0,145.5268525338144,2.4315751,P1234,Ambiguous
24468,2006-12-29,1.08132,2.28482,4.0,154.67355391236927,2.5277767,P1234,Ambiguous
24469,2006-12-30,0.72771,2.49723,4.0,163.75351403233097,2.6010997,P1234,Ambiguous
24470,2006-12-31,0.33483,2.62608,4.0,172.73388850191432,2.6473398,P1234,Ambiguous
24471,2007-01-01,-0.07197,2.66204,5.0,181.54865179122223,2.6630127,P5678,P5678
24472,2007-01-02,-0.46454,2.60442,5.0,190.11326526145228,2.6455247,P5678,P5678
24473,2007-01-03,-0.81657,2.46141,5.0,198.3532055581824,2.5933235,P5678,P5678
24474,2007-01-04,-1.1076,2.24795,5.0,206.2301862865952,2.5060041,P5678,P5678
24475,2007-01-05,-1.32508,1.98231,5.0,213.7608450645331,2.3844056,P5678,Ambiguous
24476,2007-01-06,-1.46432,1.68289,5.0,221.0272549383791,2.2307737,P5678,Ambiguous
24477,2007-01-07,-1.52694,1.36603,6.0,228.1835705422693,2.0488005,P5678,Ambiguous
24478,2007-01-08,-1.51916,1.04515,6.0,235.47284955266989,1.8439593,P5678,Ambiguous
24479,2007-01-09,-1.45012,0.73056,6.0,243.2613640354499,1.6237506,P5678,Ambiguous
24480,2007-01-10,-1.33071,0.42985,6.0,252.09834761463705,1.3984135,P5678,Ambiguous
24481,2007-01-11,-1.17268,0.14833,6.0,262.7910520861312,1.1820238,P5678,Ambiguous
24482,2007-01-12,-0.98799,-0.11036,7.0,276.37360585239,0.9941346,NonMJO,NonMJO
24483,2007-01-13,-0.78834,-0.34383,7.0,293.5641486295176,0.8600575,NonMJO,NonMJO
24484,2007-01-14,-0.58477,-0.55045,7.0,313.26835996237867,0.8030885,NonMJO,NonMJO
24485,2007-01-15,-0.38734,-0.72905,8.0,332.0185528260944,0.8255581,NonMJO,NonMJO
24486,2007-01-16,-0.20491,-0.87871,8.0,346.87354273915184,0.9022856,NonMJO,Ambiguous
24487,2007-01-17,-0.04493,-0.99872,8.0,357.4241381107274,0.9997301,NonMJO,Ambiguous
24488,2007-01-18,0.08664,-1.08862,1.0,4.550407816601336,1.0920622,P1234,Ambiguous
24489,2007-01-19,0.18536,-1.14846,1.0,9.168401450299823,1.1633223,P1234,Ambiguous
24490,2007-01-20,0.24819,-1.17901,1.0,11.887604896179,1.2048498,P1234,Ambiguous
24491,2007-01-21,0.27339,-1.18212,1.0,13.021906005823723,1.2133218,P1234,Ambiguous
24492,2007-01-22,0.26036,-1.16087,1.0,12.6411158703813,1.1897085,P1234,Ambiguous
24493,2007-01-23,0.20962,-1.11953,1.0,10.605224211050457,1.1389854,P1234,Ambiguous
24494,2007-01-24,0.12297,-1.06323,1.0,6.597346036804197,1.0703176,P1234,Ambiguous
24495,2007-01-25,0.00372,-0.99725,1.0,0.2137270606101537,0.9972569,NonMJO,Ambiguous
24496,2007-01-26,-0.14299,-0.92642,8.0,351.22581590328866,0.93739,NonMJO,Ambiguous
24497,2007-01-27,-0.31019,-0.85461,8.0,340.0510831301617,0.9091623,NonMJO,Ambiguous
24498,2007-01-28,-0.48931,-0.7848,8.0,328.0571335518407,0.9248434,NonMJO,Ambiguous
24499,2007-01-29,-0.67076,-0.71949,8.0,317.0074668299864,0.9836589,NonMJO,Ambiguous
24500,2007-01-30,-0.8446,-0.66125,7.0,308.057924382549,1.0726606,P5678,P5678
24501,2007-01-31,-1.00121,-0.61317,7.0,301.48450943430214,1.1740524,P5678,P5678
24502,2007-02-01,-1.13188,-0.57897,7.0,297.0902808645758,1.271361,P5678,P5678
24503,2007-02-02,-1.22927,-0.5628,7.0,294.5998556001458,1.3519795,P5678,P5678
24504,2007-02-03,-1.28768,-0.56874,7.0,293.8299955515047,1.4076879,P5678,P5678
24505,2007-02-04,-1.30315,-0.60011,7.0,294.7264123032888,1.4346889,P5678,P5678
24506,2007-02-05,-1.27349,-0.65869,7.0,297.34945963147254,1.4337536,P5678,Ambiguous
24507,2007-02-06,-1.19811,-0.74404,7.0,301.84075348599754,1.4103415,P5678,Ambiguous
24508,2007-02-07,-1.07806,-0.85292,7.0,308.3497025411856,1.3746585,P5678,Ambiguous
24509,2007-02-08,-0.916,-0.97911,8.0,316.9073303686588,1.340788,P5678,Ambiguous
24510,2007-02-09,-0.71642,-1.11358,8.0,327.24485868819283,1.3241292,P5678,Ambiguous
24511,2007-02-10,-0.48593,-1.24522,8.0,338.6824675608776,1.3366753,P5678,Ambiguous
24512,2007-02-11,-0.23336,-1.36198,8.0,350.2774189752819,1.3818272,P5678,Ambiguous
24513,2007-02-12,0.03041,-1.45216,1.0,1.1996680987201105,1.4524784,P1234,P1234
24514,2007-02-13,0.29321,-1.50553,1.0,11.020703647368803,1.5338163,P1234,P1234
24515,2007-02-14,0.54268,-1.51413,1.0,19.71820960372929,1.6084437,P1234,P1234
24516,2007-02-15,0.76753,-1.47248,1.0,27.53077238633708,1.660512,P1234,P1234
24517,2007-02-16,0.95862,-1.37765,1.0,34.831629217232745,1.6783539,P1234,P1234
24518,2007-02-17,1.10953,-1.22915,1.0,42.07195782404781,1.6558583,P1234,P1234
24519,2007-02-18,1.21686,-1.029,2.0,49.781502957730055,1.593609,P1234,P1234
24520,2007-02-19,1.27999,-0.78183,2.0,58.583019918994864,1.4998775,P1234,P1234
24521,2007-02-20,1.3007,-0.49496,2.0,69.16650044747702,1.3916917,P1234,P1234
24522,2007-02-21,1.28266,-0.17843,2.0,82.08044518049445,1.2950112,P1234,P1234
24523,2007-02-22,1.23088,0.15524,3.0,97.1882564450555,1.240631,P1234,P1234
24524,2007-02-23,1.15134,0.49147,3.0,113.11607658069371,1.2518493,P1234,P1234
24525,2007-02-24,1.05076,0.81445,3.0,127.7794655113598,1.3294456,P1234,P1234
24526,2007-02-25,0.93645,1.10805,4.0,139.79773306512905,1.4507631,P1234,P1234
24527,2007-02-26,0.8163,1.35703,4.0,148.97165113714505,1.5836276,P1234,P1234
24528,2007-02-27,0.69859,1.54827,4.0,155.71477852629263,1.6985782,P1234,P1234
24529,2007-02-28,0.59148,1.67183,4.0,160.51663041680965,1.7733766,P1234,Ambiguous
24805,2007-12-01,-0.14583,-2.49683,8.0,356.65737673759946,2.501085,P5678,Ambiguous
24806,2007-12-02,0.32457,-2.4545,1.0,7.532785316178973,2.4758666,P1234,P1234
24807,2007-12-03,0.79585,-2.34318,1.0,18.75981269479911,2.4746454,P1234,P1234
24808,2007-12-04,1.25131,-2.16968,1.0,29.9731495618839,2.5046535,P1234,P1234
24809,2007-12-05,1.67479,-1.94443,1.0,40.73920769740468,2.5662677,P1234,P1234
24810,2007-12-06,2.05208,-1.68073,2.0,50.68124572246728,2.6525242,P1234,P1234
24811,2007-12-07,2.37213,-1.3935,2.0,59.56803349834392,2.751153,P1234,P1234
24812,2007-12-08,2.62774,-1.09742,2.0,67.3331778801506,2.8476915,P1234,P1234
24813,2007-12-09,2.81553,-0.80513,2.0,74.04156948596757,2.9283857,P1234,P1234
24814,2007-12-10,2.93554,-0.52593,2.0,79.84267658873145,2.9822805,P1234,P1234
24815,2007-12-11,2.99057,-0.26513,2.0,84.93366888112214,3.0022998,P1234,P1234
24816,2007-12-12,2.98557,-0.02415,2.0,89.53654983876353,2.9856677,P1234,P1234
24817,2007-12-13,2.92722,0.19882,3.0,93.88562450461843,2.9339645,P1234,P1234
24818,2007-12-14,2.82348,0.40785,3.0,98.21948753894634,2.8527846,P1234,P1234
24819,2007-12-15,2.68322,0.60819,3.0,102.77110987355492,2.7512841,P1234,P1234
24820,2007-12-16,2.51578,0.80511,3.0,107.74591942418994,2.6414676,P1234,P1234
24821,2007-12-17,2.33043,1.00301,3.0,113.28689728471674,2.537111,P1234,P1234
24822,2007-12-18,2.13582,1.20463,3.0,119.4235583704573,2.4521134,P1234,P1234
24823,2007-12-19,1.93932,1.41071,3.0,126.03308220051343,2.3981378,P1234,P1234
24824,2007-12-20,1.74653,1.6198,3.0,132.84404179108034,2.382041,P1234,P1234
24825,2007-12-21,1.56078,1.82846,4.0,139.51580997998585,2.4040177,P1234,P1234
24826,2007-12-22,1.38291,2.03158,4.0,145.75662123399977,2.4575918,P1234,P1234
24827,2007-12-23,1.21126,2.22284,4.0,151.4133482438712,2.5314362,P1234,Ambiguous
24828,2007-12-24,1.04184,2.39517,4.0,156.49214557179874,2.6119475,P1234,Ambiguous
24829,2007-12-25,0.86898,2.54122,4.0,161.12167862525425,2.685689,P1234,Ambiguous
24830,2007-12-26,0.68609,2.65355,4.0,165.50333314996735,2.7408113,P1234,Ambiguous
24831,2007-12-27,0.48682,2.72488,4.0,169.87055434765085,2.7680254,P1234,Ambiguous
24832,2007-12-28,0.26637,2.74818,4.0,174.46384476229963,2.7610588,P1234,Ambiguous
24833,2007-12-29,0.0229,2.71703,4.0,179.517104233752,2.7171266,P1234,Ambiguous
24834,2007-12-30,-0.24136,2.62618,5.0,185.2510375366236,2.6372478,P5678,P5678
24835,2007-12-31,-0.51991,2.47274,5.0,191.87386161980777,2.5268061,P5678,P5678
24836,2008-01-01,-0.80297,2.25744,5.0,199.58044099568988,2.3959959,P5678,P5678
24837,2008-01-02,-1.0798,1.98554,5.0,208.5387583944864,2.2601631,P5678,P5678
24838,2008-01-03,-1.34132,1.66664,5.0,218.827280592506,2.1393523,P5678,P5678
24839,2008-01-04,-1.58171,1.31344,6.0,230.29401648857493,2.0559502,P5678,P5678
24840,2008-01-05,-1.79857,0.9399,6.0,242.40924947262272,2.0293512,P5678,P5678
24841,2008-01-06,-1.99167,0.55961,6.0,254.30595065577103,2.068795,P5678,P5678
24842,2008-01-07,-2.16142,0.18467,6.0,265.1165540959935,2.1692948,P5678,P5678
24843,2008-01-08,-2.30761,-0.17494,7.0,274.33530263943226,2.3142316,P5678,P5678
24844,2008-01-09,-2.42877,-0.51176,7.0,281.8985969530148,2.4821002,P5678,P5678
24845,2008-01-10,-2.5221,-0.82093,7.0,288.0297904999255,2.6523411,P5678,P5678
24846,2008-01-11,-2.5838,-1.10023,7.0,293.06520513811404,2.8082964,P5678,P5678
24847,2008-01-12,-2.60959,-1.34981,7.0,297.350258049546,2.9380176,P5678,P5678
24848,2008-01-13,-2.59534,-1.57183,7.0,301.20058512667055,3.0342116,P5678,P5678
24849,2008-01-14,-2.53756,-1.7698,7.0,304.8935237828576,3.0937684,P5678,P5678
24850,2008-01-15,-2.43381,-1.94787,7.0,308.6716058191082,3.117311,P5678,P5678
24851,2008-01-16,-2.28286,-2.10996,7.0,312.7460197793912,3.108598,P5678,P5678
24852,2008-01-17,-2.08474,-2.2589,8.0,317.2960675280499,3.073885,P5678,Ambiguous
24853,2008-01-18,-1.8407,-2.39564,8.0,322.46297536816286,3.0211368,P5678,Ambiguous
24854,2008-01-19,-1.55314,-2.51863,8.0,328.33949887059174,2.9590101,P5678,Ambiguous
24855,2008-01-20,-1.22578,-2.62354,8.0,334.9569051840612,2.8957725,P5678,Ambiguous
24856,2008-01-21,-0.86391,-2.70332,8.0,342.2774870067934,2.8380063,P5678,Ambiguous
24857,2008-01-22,-0.47501,-2.74893,8.0,350.1962084312585,2.7896686,P5678,Ambiguous
24858,2008-01-23,-0.06913,-2.75066,8.0,358.5603369270682,2.7515285,P5678,Ambiguous
24859,2008-01-24,0.34107,-2.69992,1.0,7.199807508109927,2.7213776,P1234,P1234
24860,2008-01-25,0.74118,-2.59106,1.0,15.96332658489206,2.6949842,P1234,P1234
24861,2008-01-26,1.11666,-2.42245,1.0,24.74795674468541,2.6674321,P1234,P1234
24862,2008-01-27,1.45469,-2.19662,1.0,33.51412580484026,2.6346276,P1234,P1234
24863,2008-01-28,1.74553,-1.91937,1.0,42.28428107683135,2.5943894,P1234,P1234
24864,2008-01-29,1.98299,-1.59864,2.0,51.12505486887608,2.5471356,P1234,P1234
24865,2008-01-30,2.16404,-1.24359,2.0,60.115685269676405,2.4959137,P1234,P1234
24866,2008-01-31,2.28794,-0.86398,2.0,69.31228318818158,2.4456351,P1234,P1234
24867,2008-02-01,2.35541,-0.46999,2.0,78.7156112439243,2.4018426,P1234,P1234
24868,2008-02-02,2.36782,-0.07212,2.0,88.25540180211044,2.3689182,P1234,P1234
24869,2008-02-03,2.32677,0.31891,3.0,97.80440287100716,2.3485234,P1234,P1234
24870,2008-02-04,2.23392,0.69226,3.0,107.21746446972598,2.3387225,P1234,P1234
24871,2008-02-05,2.0911,1.03721,3.0,116.38194803920818,2.334203,P1234,P1234
24872,2008-02-06,1.90075,1.34342,3.0,125.2520647453045,2.32758,P1234,Ambiguous
24873,2008-02-07,1.66654,1.60131,3.0,133.85646298619994,2.3111792,P1234,Ambiguous
24874,2008-02-08,1.39407,1.80256,4.0,142.28222825561917,2.2787395,P1234,Ambiguous
24875,2008-02-09,1.09142,1.94086,4.0,150.6492828847466,2.2266872,P1234,Ambiguous
24876,2008-02-10,0.76931,2.01284,4.0,159.08308046391355,2.1548464,P1234,Ambiguous
24877,2008-02-11,0.44058,2.01894,4.0,167.68970867711013,2.0664532,P1234,Ambiguous
24878,2008-02-12,0.11902,1.96409,4.0,176.53222873380827,1.967693,P1234,Ambiguous
24879,2008-02-13,-0.18214,1.85758,5.0,185.60008213617564,1.8664882,P5678,P5678
24880,2008-02-14,-0.45164,1.71221,5.0,194.77668188519337,1.7707744,P5678,P5678
24881,2008-02-15,-0.68105,1.5428,5.0,203.8184684948116,1.6864343,P5678,P5678
24882,2008-02-16,-0.86498,1.36444,5.0,212.37245205350416,1.6155144,P5678,P5678
24883,2008-02-17,-1.00084,1.19094,5.0,220.0429612995809,1.5556409,P5678,P5678
24884,2008-02-18,-1.08834,1.03355,6.0,226.47912396648053,1.5009029,P5678,Ambiguous
24885,2008-02-19,-1.12911,0.9003,6.0,231.43276461757463,1.4441016,P5678,Ambiguous
24886,2008-02-20,-1.12633,0.7956,6.0,234.7639572499686,1.3789847,P5678,Ambiguous
24887,2008-02-21,-1.08455,0.72031,6.0,236.4096510769088,1.3019582,P5678,Ambiguous
24888,2008-02-22,-1.00953,0.67205,6.0,236.34806247952463,1.2127663,P5678,Ambiguous
24889,2008-02-23,-0.90807,0.64572,6.0,234.583726966912,1.1142466,P5678,Ambiguous
24890,2008-02-24,-0.78767,0.63412,6.0,231.16392019484093,1.0112034,P5678,Ambiguous
24891,2008-02-25,-0.65618,0.62857,6.0,226.23112901632263,0.9086652,NonMJO,NonMJO
24892,2008-02-26,-0.52128,0.61966,5.0,220.07173840292185,0.8097601,NonMJO,NonMJO
24893,2008-02-27,-0.39,0.59782,5.0,213.11923480265287,0.7137848,NonMJO,NonMJO
24894,2008-02-28,-0.26826,0.55404,5.0,205.8357489383503,0.6155679,NonMJO,NonMJO
24895,2008-02-29,-0.16063,0.48059,5.0,198.481431908934,0.5067235,NonMJO,NonMJO
25171,2008-12-01,-0.73033,0.07208,6.0,264.36344080717487,0.7338783,NonMJO,NonMJO
25172,2008-12-02,-0.66854,0.01656,6.0,268.58105106063977,0.668745,NonMJO,NonMJO
25173,2008-12-03,-0.56883,-0.03701,7.0,273.7226098414056,0.5700327,NonMJO,NonMJO
25174,2008-12-04,-0.43945,-0.08852,7.0,281.38889124555595,0.4482768,NonMJO,NonMJO
25175,2008-12-05,-0.29015,-0.13821,7.0,295.47031996693823,0.3213861,NonMJO,NonMJO
25176,2008-12-06,-0.13142,-0.18656,8.0,324.83766896148666,0.2282013,NonMJO,NonMJO
25177,2008-12-07,0.02631,-0.23401,1.0,6.414887945875506,0.2354844,NonMJO,NonMJO
25178,2008-12-08,0.17338,-0.28049,1.0,31.721560698144344,0.3297503,NonMJO,NonMJO
25179,2008-12-09,0.30151,-0.325,1.0,42.85279128277574,0.4433207,NonMJO,NonMJO
25180,2008-12-10,0.40433,-0.36537,2.0,47.8976745352154,0.5449569,NonMJO,NonMJO
25181,2008-12-11,0.47773,-0.39843,2.0,50.17166876245554,0.6220711,NonMJO,NonMJO
25182,2008-12-12,0.52013,-0.42053,2.0,51.044134680985366,0.6688652,NonMJO,NonMJO
25183,2008-12-13,0.53254,-0.42815,2.0,51.20151299927088,0.6833091,NonMJO,NonMJO
25184,2008-12-14,0.51842,-0.41869,2.0,51.07472030904171,0.6663787,NonMJO,NonMJO
25185,2008-12-15,0.48325,-0.39095,2.0,51.0270874383059,0.6215886,NonMJO,NonMJO
25186,2008-12-16,0.43398,-0.34552,2.0,51.47439858652408,0.5547276,NonMJO,NonMJO
25187,2008-12-17,0.37828,-0.2847,2.0,53.03425529506286,0.4734447,NonMJO,NonMJO
25188,2008-12-18,0.32365,-0.21227,2.0,56.74062091087556,0.3870502,NonMJO,NonMJO
25189,2008-12-19,0.27663,-0.13291,2.0,64.33751836614184,0.3069026,NonMJO,NonMJO
25190,2008-12-20,0.24211,-0.0516,2.0,77.9687730361278,0.2475476,NonMJO,NonMJO
25191,2008-12-21,0.22279,0.02712,3.0,96.94041048262676,0.2244346,NonMJO,NonMJO
25192,2008-12-22,0.21895,0.09969,3.0,114.48022166961958,0.2405768,NonMJO,NonMJO
25193,2008-12-23,0.22851,0.16399,3.0,125.6650794194672,0.2812642,NonMJO,NonMJO
25194,2008-12-24,0.24723,0.21942,3.0,131.58949257509684,0.3305568,NonMJO,NonMJO
25195,2008-12-25,0.26923,0.26689,3.0,134.74992301595273,0.3790977,NonMJO,NonMJO
25196,2008-12-26,0.28757,0.30834,4.0,136.9961937199352,0.4216279,NonMJO,NonMJO
25197,2008-12-27,0.29481,0.34619,4.0,139.58280280623063,0.4547092,NonMJO,NonMJO
25198,2008-12-28,0.28379,0.38258,4.0,143.4327337643441,0.4763446,NonMJO,NonMJO
25199,2008-12-29,0.24823,0.4186,4.0,149.33203889048457,0.4866663,NonMJO,NonMJO
25200,2008-12-30,0.18346,0.4539,4.0,157.99213344323914,0.4895741,NonMJO,Ambiguous
25201,2008-12-31,0.0871,0.48677,4.0,169.855163901871,0.4945012,NonMJO,Ambiguous
25202,2009-01-01,-0.02857,0.51537,5.0,183.17299543496577,0.5161613,NonMJO,Ambiguous
25203,2009-01-02,-0.18497,0.53955,5.0,198.9228797055324,0.5703754,NonMJO,Ambiguous
25204,2009-01-03,-0.36525,0.55375,5.0,213.4085916220192,0.6633601,NonMJO,Ambiguous
25205,2009-01-04,-0.56112,0.55609,6.0,225.2579602972241,0.7899948,NonMJO,Ambiguous
25206,2009-01-05,-0.76249,0.54551,6.0,234.4188440960756,0.9375352,NonMJO,Ambiguous
25207,2009-01-06,-0.95821,0.52119,6.0,241.45732710643605,1.090782,P5678,P5678
25208,2009-01-07,-1.13673,0.48189,6.0,247.0266238489576,1.234655,P5678,P5678
25209,2009-01-08,-1.28689,0.42554,6.0,251.70233482149396,1.3554225,P5678,P5678
25210,2009-01-09,-1.39858,0.34915,6.0,255.98284397412996,1.4415033,P5678,P5678
25211,2009-01-10,-1.46355,0.24915,6.0,260.33877126219915,1.4846057,P5678,P5678
25212,2009-01-11,-1.47595,0.12199,6.0,265.27513724884307,1.4809828,P5678,P5678
25213,2009-01-12,-1.43276,-0.03509,7.0,271.4029614643009,1.4331895,P5678,Ambiguous
25214,2009-01-13,-1.33391,-0.22321,7.0,279.4995830167346,1.3524565,P5678,Ambiguous
25215,2009-01-14,-1.18218,-0.44105,7.0,290.45963635332834,1.2617744,P5678,Ambiguous
25216,2009-01-15,-0.98276,-0.68423,7.0,304.8469114382312,1.1974924,P5678,Ambiguous
25217,2009-01-16,-0.74274,-0.94502,8.0,321.8343666268585,1.2019674,P5678,Ambiguous
25218,2009-01-17,-0.47044,-1.21232,8.0,338.791288846106,1.3003975,P5678,Ambiguous
25219,2009-01-18,-0.1749,-1.47206,8.0,353.22427542991727,1.4824138,P5678,Ambiguous
25220,2009-01-19,0.13446,-1.70801,1.0,4.50122345766863,1.7132944,P1234,P1234
25221,2009-01-20,0.44776,-1.90294,1.0,13.240788428685647,1.9549092,P1234,P1234
25222,2009-01-21,0.75438,-2.04022,1.0,20.292087386278467,2.175221,P1234,P1234
25223,2009-01-22,1.04241,-2.10563,1.0,26.338101456991268,2.3495309,P1234,P1234
25224,2009-01-23,1.29848,-2.08931,1.0,31.860433605255253,2.4599321,P1234,P1234
25225,2009-01-24,1.50836,-1.98729,1.0,37.198624201163966,2.4948893,P1234,P1234
25226,2009-01-25,1.65852,-1.80218,1.0,42.62291197495864,2.449192,P1234,P1234
25227,2009-01-26,1.73841,-1.54261,2.0,48.415164962181166,2.3241591,P1234,P1234
25228,2009-01-27,1.74254,-1.22172,2.0,54.96514710388281,2.1281552,P1234,P1234
